latitude,longitude,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,pollution_level
-32.522779,-55.765835,Uruguay,100,100,100,100,99.9991175,99.9991239,99.9991306,99.9991374,99.9991443,99.9991512,99.999158,99.999158
41.377491,64.585262,Uzbekistan,100,100,100,100,100,100,100,100,100,100,100,100
12.984305,-61.287228,Saint Vincent and the Grenadines,100,100,100,100,100,100,100,100,100,100,100,100
6.42375,-66.58973,Venezuela,100,100,100,99.999039,99.9987175,99.9988831,99.9998557,100,99.9988253,99.9985701,99.9985716,99.9985716
14.058324,108.277199,Vietnam,100,100,100,100,100,100,100,100,100,100,100,100
-15.376706,166.959158,Vanuatu,96.1110643,96.1545656,97.5142366,100,0,0,0,6.4905673,0,42.9179307,46.0016982,46.0016982
-13.759029,-172.104629,Samoa,0,0,0,0,0,0,0,0,0,0,0,0
15.552727,48.516388,Yemen,100,100,100,100,100,100,100,100,100,100,100,100
-30.559482,22.937506,South Africa,100,100,100,99.9965708,99.939369,99.9367751,99.9166759,99.9336173,99.946143,99.9704172,99.9709697,99.9709697
-13.133897,27.849332,Zambia,100,100,100,100,100,100,100,100,100,100,100,100
-19.015438,29.154857,Zimbabwe,100,100,100,100,100,100,100,100,100,100,100,100
